ID #,Co,Name,Recipes,AvgPct,Rating
ATF-01764,FW,Bubble Gum,133,3.47%,
ATF-01765,FW,Butter Cream,587,1.29%,
ATF-01766,FW,Butter Pecan,3194,2.48%,
ATF-01767,FW,Butter Rum,110,2.06%,
ATF-01768,FW,Butter Toffee,91,2.04%,
ATF-01769,FW,Butterbeer,13,4.83%,
ATF-01770,FW,Buttered Popcorn,12,1.30%,
ATF-01771,FW,Butterscotch,1947,2.38%,
ATF-01772,FW,Butterscotch (Natural),714,2.33%,
ATF-01773,FW,Butterscotch Ripple,8063,2.54%,
ATF-01774,FW,Butterscotch Tobacco,10,2.73%,
ATF-01775,FW,Caf̩ Coffee,34,1.26%,
ATF-01776,FW,Caf̩ Cream,0,0.00%,
ATF-01777,FW,Cake (White),306,2.44%,
ATF-01778,FW,Cake (yellow),6477,1.83%,
ATF-01779,FW,Cake Batter Dip,1103,2.75%,
ATF-01780,FW,Candy Banana,15,3.84%,
ATF-01781,FW,Candy Bar,2,4.50%,
ATF-01782,FW,Candy Cane,263,4.13%,
ATF-01783,FW,Candy Corn,48,2.56%,
ATF-01784,FW,Candy Watermelon,412,3.65%,
ATF-01785,FW,Cantaloupe,82,4.19%,
ATF-01786,FW,Cappuccino,15,3.04%,
ATF-01787,FW,Capsicum,7,0.81%,
ATF-01788,FW,Capt.crunch Berries,191,3.71%,
ATF-01789,FW,Captain Crunch Type,84,2.45%,
ATF-01790,FW,Caramel (salted),2661,2.27%,
ATF-01791,FW,Caramel Candy,1144,1.70%,
ATF-01792,FW,Caramel Cinnamon Roll,359,2.96%,
ATF-01793,FW,Chai Tea,1,0.00%,
ATF-01794,FW,Cheesecake,186,2.48%,
ATF-01795,FW,Cherry (natural),27,3.51%,
ATF-01796,FW,Cherry Balsam Tobacco,7,0.81%,
ATF-01797,FW,Cherry Berry,38,2.92%,
ATF-01798,FW,Cherry Blast,5,5.20%,
ATF-01799,FW,Cherry Crush,106,2.40%,
ATF-01800,FW,Choco Coco Mocha,3,1.50%,
ATF-01801,FW,Chocolate Mint,20,1.46%,
ATF-01802,FW,Chocolate Tobacco,0,0.00%,
ATF-01803,FW,Chocolate Wafer Bar,4,3.17%,
ATF-01804,FW,Cinnamon,53,1.07%,
ATF-01805,FW,Cinnamon Churro,134,3.42%,
ATF-01806,FW,Cinnamon Hot Tamale,0,0.00%,
ATF-01807,FW,Cinnamon Red Hot,13,2.71%,
ATF-01808,FW,Cinnamon Roll,804,3.62%,
ATF-01809,FW,Circus Peanuts,1,1.50%,
ATF-01810,FW,Citrus Punch,9,4.04%,
ATF-01811,FW,Citrus Soda,46,2.86%,
ATF-01812,FW,Cloud 9,31,3.95%,
ATF-01813,FW,Clove,2,7.55%,
ATF-01814,FW,Coconut,12,2.05%,
ATF-01815,FW,Coconut Cream Pie,97,2.83%,
ATF-01816,FW,Coffee,7,3.00%,
ATF-01817,FW,Coffee Cake,6,4.05%,
ATF-01818,FW,Coffee W/cream,10,2.42%,
ATF-01819,FW,Cola,15,4.50%,
ATF-01820,FW,Cookie Butter,176,1.41%,
ATF-01821,FW,Cookies And Cream,234,4.73%,
ATF-01822,FW,Cool,11,2.13%,
ATF-01823,FW,Cotton Candy,405,1.65%,
ATF-01824,FW,Coumarin Pipe Tobacco,3,3.17%,
ATF-01825,FW,Cranberry,25,3.13%,
ATF-01826,FW,Cream Soda Type,9,6.06%,
ATF-01827,FW,Creamberry,4,3.48%,
ATF-01828,FW,Creamy Chocolate Cake,23,2.84%,
ATF-01829,FW,Creamy Coconut,102,1.59%,
ATF-01830,FW,Creamy Hazelnut,447,1.35%,
ATF-01831,FW,Creamy Sponge Cake,371,2.72%,
ATF-01832,FW,Creme De Menthe,991,2.36%,
ATF-01833,FW,Crunch Cereal,74,2.77%,
ATF-01834,FW,Crunch Fruit Cereal,50,3.63%,
ATF-01835,FW,Cucumber Mint,71,3.16%,
ATF-01836,FW,Dark Chocolate,3,0.22%,
ATF-01837,FW,Desert Llama Tobacco,0,0.00%,
ATF-01838,FW,Double Dutch Chocolate,55,1.58%,
ATF-01839,FW,Double Dutch Twister,23,3.04%,
ATF-01840,FW,Dr. Soda Type,7,7.36%,
ATF-01841,FW,Dragon Fruit,74,2.34%,
ATF-01842,FW,Dulce De Leche,228,1.96%,
ATF-01843,FW,Dutch Apple Pie,39,2.01%,
ATF-01844,FW,East Coast,2,10.00%,
ATF-01845,FW,E-caffeine,14,5.03%,
ATF-01846,FW,Ecto Cooler Type,98,5.75%,
ATF-01847,FW,Eggnog,83,2.45%,
ATF-01848,FW,Energy Blend Base,0,0.00%,
ATF-01849,FW,English Toffee,7,1.62%,
ATF-01850,FW,Extreme Ice,404,3.29%,
ATF-01851,FW,Fig,79,1.83%,
ATF-01852,FW,Fire & Ice,1,5.00%,
ATF-01853,FW,Fireball Type,0,0.00%,
ATF-01854,FW,Flavor Enhancer / Toner,13,0.91%,
ATF-01855,FW,French Vanilla,146,1.92%,
ATF-01856,FW,Fruit Chew Candy,9,1.22%,
ATF-01857,FW,Fruit Rings,1057,3.25%,
ATF-01858,FW,Fruity Flakes,774,2.97%,
ATF-01859,FW,Fudge Brownie,8,2.50%,
ATF-01860,FW,Funnel Cake,8,2.06%,
ATF-01861,FW,Fuzzy Navel,22,2.63%,
ATF-01862,FW,Ginger,51,0.68%,
ATF-01863,FW,Ginger Ale,18,1.51%,
ATF-01864,FW,Gingerbread,6,3.27%,
ATF-01865,FW,Glazed Doughnut,79,3.19%,
ATF-01866,FW,Goji Berry,24,4.28%,
ATF-01867,FW,Graham Cracker,4196,1.63%,
ATF-01868,FW,Grape,198,3.51%,
ATF-01869,FW,Grape (natural),18,3.26%,
ATF-01870,FW,Grape Soda,1073,5.00%,
ATF-01871,FW,Grapeberry Ice,38,4.84%,
ATF-01872,FW,Green Engine,0,0.00%,
ATF-01873,FW,Green Goblin Energy,236,6.83%,
ATF-01874,FW,Green Tea,2,2.00%,
ATF-01875,FW,Guava,91,2.96%,
ATF-01876,FW,Gummi Bear,164,2.94%,
ATF-01877,FW,Happy Hour,1,4.00%,
ATF-01878,FW,Hard Candy,991,2.14%,
ATF-01879,FW,Havana Tobacco,2,3.88%,
ATF-01880,FW,Hawaiian Islands Punch,28,4.20%,
ATF-01881,FW,Hawaiian Limeade,4,3.30%,
ATF-01882,FW,Hazelnut,10452,1.10%,
ATF-01883,FW,Hibiscus,0,0.00%,
ATF-01884,FW,Honey,19,1.20%,
ATF-01885,FW,Honey Wood Tobacco,16,1.50%,
ATF-01886,FW,Honeydew,34,3.67%,
ATF-01887,FW,Horchata,32,2.33%,
ATF-01888,FW,Huckleberry,74,2.35%,
ATF-01889,FW,Iced Tea,40,4.10%,
ATF-01890,FW,Irish Cream,7,3.07%,
ATF-01891,FW,Jack Fruit,4,1.30%,
ATF-01892,FW,Jagerbomb,10,7.46%,
ATF-01893,FW,Jamaican Rum,43,2.18%,
ATF-01894,FW,Jawbreaker,106,3.29%,
ATF-01895,FW,Jungle Juice,588,4.75%,
ATF-01896,FW,Kahlua,18,2.74%,
ATF-01897,FW,Kahlua & Cream,17,4.63%,
ATF-01898,FW,Kettle Corn,7,2.30%,
ATF-01899,FW,Key Lime,139,2.91%,
ATF-01900,FW,Kiwi,1222,3.02%,
ATF-01901,FW,Kiwi (natural),18,2.11%,
ATF-01902,FW,Kool Effects (koolada,212,1.60%,
ATF-01903,FW,Latakia Tobacco,0,0.00%,
ATF-01904,FW,Lavender,2,2.00%,
ATF-01905,FW,Lemon Meringue Pie,1219,2.91%,
ATF-01906,FW,Lemonade,1157,3.47%,
ATF-01907,FW,Lemonade (pink),73,3.06%,
ATF-01908,FW,Liquid Caffeine,0,0.00%,
ATF-01909,FW,Lychee,33,2.82%,
ATF-01910,FW,Macadamia Nut,38,1.44%,
ATF-01911,FW,Madagascar Vanilla,72,1.47%,
ATF-01912,FW,Magma Current,3,6.00%,
ATF-01913,FW,Malt,49,0.66%,
ATF-01914,FW,Malt Candy Balls,2,5.20%,
ATF-01915,FW,Mango,104,2.67%,
ATF-01916,FW,Mango (natural),26,3.80%,
ATF-01917,FW,Mango Guava,8,3.36%,
ATF-01918,FW,Maple,14,0.94%,
ATF-01919,FW,Maple Pecan,163,1.50%,
ATF-01920,FW,Maple Rum Tobacco,3,4.67%,
ATF-01921,FW,Maraschino Cherry,47,1.12%,
ATF-01922,FW,Margarita,4,2.93%,
ATF-01923,FW,Marshmallow,422,1.38%,
ATF-01924,FW,Martini,30,2.05%,
ATF-01925,FW,Menthol (liquid),690,1.48%,
ATF-01926,FW,Milk,122,1.71%,
ATF-01927,FW,Milk Chocolate,12,2.06%,
ATF-01928,FW,Mocha,22,1.30%,
ATF-01929,FW,Mojito,4,4.00%,
ATF-01930,FW,Monkey Fart,10,6.10%,
ATF-01931,FW,Moose Milk,42,2.66%,
ATF-01932,FW,Mt. Dew Type,7,4.14%,
ATF-01933,FW,Mystery Flavor,2,2.25%,
ATF-01934,FW,Newport Beach,0,0.00%,
ATF-01935,FW,Nutella Type (hazelnut spread),24,2.45%,
ATF-01936,FW,Orange,91,2.65%,
ATF-01937,FW,Orange Dream Bar,82,4.74%,
ATF-01938,FW,Oriental Tobacco,9,1.73%,
ATF-01939,FW,Papaya,52,3.82%,
ATF-01940,FW,Passion Fruit,20,2.42%,
ATF-01941,FW,Peach,68,2.56%,
ATF-01942,FW,Peach Tobacco,2,12.00%,
ATF-01943,FW,Peaches & Cream,7,4.67%,
ATF-01944,FW,Peanut Butter,34,3.30%,
ATF-01945,FW,Peanut Butter Cup,83,2.70%,
ATF-01946,FW,Pear,72,1.79%,
ATF-01947,FW,Pecan,85,1.80%,
ATF-01948,FW,Peppermint,14,5.45%,
ATF-01949,FW,Pie Crust,553,1.02%,
ATF-01950,FW,Pi̱a Colada,9,6.78%,
ATF-01951,FW,Pineapple,60,3.54%,
ATF-01952,FW,Pineapple (natural),54,3.21%,
ATF-01953,FW,Pineapple Peach,15,3.77%,
ATF-01954,FW,Pink Bubbly,431,2.02%,
ATF-01955,FW,Pistachio,18,2.29%,
ATF-01956,FW,Plum,10,2.73%,
ATF-01957,FW,Pomberry,3,2.13%,
ATF-01958,FW,Pomegranate,16,2.46%,
ATF-01959,FW,Pomelo,8,4.13%,
ATF-01960,FW,Pralines & Cream,193,3.96%,
ATF-01961,FW,Prickly Pear,13,2.41%,
ATF-01962,FW,Pumpkin Spice,119,1.94%,
ATF-01963,FW,Rainbow Candy,102,3.91%,
ATF-01964,FW,Rainbow Candy (Natural),2,8.43%,
ATF-01965,FW,Rainbow Line Gum,73,4.67%,
ATF-01966,FW,Rainbow Sherbet,115,3.12%,
ATF-01967,FW,Raspberry,195,3.42%,
ATF-01968,FW,Raspberry (natural),12,1.85%,
ATF-01969,FW,Razzleberry,1054,2.84%,
ATF-01970,FW,Re(4)Nu Tobacco,5,10.50%,
ATF-01971,FW,Red Bowl,56,3.48%,
ATF-01972,FW,Red Licorice,32,5.66%,
ATF-01973,FW,Red White And Blue,14,7.79%,
ATF-01974,FW,Red Wine,1,0.50%,
ATF-01975,FW,Reindeer Poop,6,4.82%,
ATF-01976,FW,Rice Krispies Type,87,3.33%,
ATF-01977,FW,Rockstar Type,25,5.13%,
ATF-01978,FW,Rocky Road,1,0.50%,
ATF-01979,FW,Root Beer,65,3.13%,
ATF-01980,FW,Root Beer Float,27,4.59%,
ATF-01981,FW,Rose Tobacco,0,0.00%,
ATF-01982,FW,Ruby Red Grapefruit,386,2.65%,
ATF-01983,FW,Ruby Relaxer,2,5.50%,
ATF-01984,FW,Rum,21,2.32%,
ATF-01985,FW,Rum Tobacco,0,0.00%,
ATF-01986,FW,Salem,0,0.00%,
ATF-01987,FW,Salt Water Taffy,204,3.92%,
ATF-01988,FW,Salty Butter Balls,55,1.27%,
ATF-01989,FW,Sassafras,22,1.70%,
ATF-01990,FW,Scooby Drink,3,11.67%,
ATF-01991,FW,Shirley Temple,88,3.07%,
ATF-01992,FW,S'mores,5,2.40%,
ATF-01993,FW,Snickers Type,22,4.04%,
ATF-01994,FW,Sour,170,1.33%,
ATF-01995,FW,Spearmint,112,1.87%,
ATF-01996,FW,Sprinkles,179,1.82%,
ATF-01997,FW,Stag Leaf Tobacco,0,0.00%,
ATF-01998,FW,Star Fruit,13,2.83%,
ATF-01999,FW,Starburst Type,226,1.85%,
ATF-02000,FW,Stick Gum (2xmint),44,4.71%,
ATF-02001,FW,Stick Gum (juicy),26,3.14%,
ATF-02002,FW,Strawberry,646,4.50%,
ATF-02003,FW,Strawberry Banana,37,6.41%,
ATF-02004,FW,Strawberry Kiwi,74,5.45%,
ATF-02005,FW,Strawberry Lemonade,64,5.29%,
ATF-02006,FW,Strawberry Milkshake,107,3.41%,
ATF-02007,FW,Strawberry Shortcake,50,6.08%,
ATF-02008,FW,Strawberry(natural),37,2.14%,
ATF-02009,FW,Sugar Cookie,256,2.59%,
ATF-02010,FW,Sunrise Menthol,0,0.00%,
ATF-02011,FW,Sunrise Menthol Tobacco,0,0.00%,
ATF-02012,FW,Sunrise Tobacco,4,1.68%,
ATF-02013,FW,Swedish Fish Type,61,1.89%,
ATF-02014,FW,Sweet Blueberry,145,3.06%,
ATF-02015,FW,Sweet Cream,929,1.86%,
ATF-02016,FW,Sweet Strawberry,66,3.21%,
ATF-02017,FW,Sweet Tarts Type,50,2.57%,
ATF-02018,FW,Sweetener,15185,0.86%,
ATF-02019,FW,Swiss Cherry,6,4.78%,
ATF-02020,FW,Tall Maroon Soda,1,18.00%,
ATF-02021,FW,Tangerine,65,1.99%,
ATF-02022,FW,Teaberry,4,2.93%,
ATF-02023,FW,Tequila,14,2.18%,
ATF-02024,FW,Tidewater Tobacco,0,0.00%,
ATF-02025,FW,Tiki Roar,1,1.00%,
ATF-02026,FW,Tiramisu,3,0.35%,
ATF-02027,FW,Toasted Almond,16,0.93%,
ATF-02028,FW,Toasted Marshmallow,135,1.96%,
ATF-02029,FW,Tobacco Absolute,0,0.00%,
ATF-02030,FW,Tobacco Flavoring,6,3.92%,
ATF-02031,FW,Toffee Bar,0,0.00%,
ATF-02032,FW,Toffee Dream Cream,32,2.64%,
ATF-02033,FW,Tres Leches,752,1.83%,
ATF-02034,FW,Tropical Cream Breeze,26,4.90%,
ATF-02035,FW,Tropical Punch,11,2.67%,
ATF-02036,FW,Tutti Fruitti,19,1.65%,
ATF-02037,FW,Unicorn Vomit,108,4.37%,
ATF-02038,FW,Vanilla Bean Ice Cream,2492,3.10%,
ATF-02039,FW,Vanilla Butternut,200,3.38%,
ATF-02040,FW,Vanilla Cup Cake,78,3.11%,
ATF-02041,FW,Vanilla Cupcake,99,2.89%,
ATF-02042,FW,Vanilla Custard,145,2.75%,
ATF-02043,FW,Vanilla Tobacco,20,3.54%,
ATF-02044,FW,Virginia Fire Cured,10,1.18%,
ATF-02045,FW,Waffle,181,2.11%,
ATF-02046,FW,Waffle Cone,269,1.48%,
ATF-02047,FW,Watermelon,438,2.14%,
ATF-02048,FW,Watermelon(natural),18,2.96%,
ATF-02049,FW,Whipped Cream,370,1.71%,
ATF-02050,FW,Whiskey,96,1.12%,
ATF-02051,FW,White Chocolate,1167,2.37%,
ATF-02052,FW,White Grape,54,4.47%,
ATF-02053,FW,White Peach,42,1.79%,
ATF-02054,FW,White Tea,9,2.56%,
ATF-02055,FW,White Wine,0,0.00%,
ATF-02056,FW,Wild Berry Cobbler ala Mode,220,2.99%,
ATF-02057,FW,Wild Cherry,19,2.94%,
ATF-02058,FW,Wine Merlot,0,0.00%,
ATF-02059,FW,Wintergreen,20,1.67%,
ATF-02060,FW,Yogurt,4166,2.24%,
ATF-02061,FW,Yogurt Greek,42,1.89%,
ATF-02062,FW,Yumberry,62,3.31%,
ATF-02063,HS,Aloe Vera,6,4.13%,
ATF-02064,HS,Ancient,1,0.00%,
ATF-02065,HS,Apple,3,1.48%,
ATF-02066,HS,Apple Cinnamon Cranberry,0,0.00%,
ATF-02067,HS,Apple Mix,145,2.37%,
ATF-02068,HS,Arabic Tobacco,14,2.59%,
ATF-02069,HS,Australian Chocolate,1504,1.33%,
ATF-02070,HS,Banana,350,1.40%,
ATF-02071,HS,Banana Dessert,1,15.00%,
ATF-02072,HS,BD Tobacco,20,2.98%,
ATF-02073,HS,Beer,8,2.00%,
ATF-02074,HS,Black Cherry,0,0.00%,
ATF-02075,HS,Black Label,3,1.67%,
ATF-02076,HS,Blackberry,1,1.50%,
ATF-02077,HS,Blackcurrant,3,3.10%,
ATF-02078,HS,Blue Cola,15,6.39%,
ATF-02079,HS,Blueberry,823,1.95%,
ATF-02080,HS,British,0,0.00%,
ATF-02081,HS,Butterscotch,6,1.00%,
ATF-02082,HS,Canadian,3,1.83%,
ATF-02083,HS,Canadian Flavor,5,24.00%,
ATF-02084,HS,Cappuccino,0,0.00%,
ATF-02085,HS,Caramel,39,0.96%,
ATF-02086,HS,Caramel Machiato,1,2.50%,
ATF-02087,HS,Caramel Mocha,20,1.80%,
ATF-02088,HS,Caramel Toffee,427,1.40%,
ATF-02089,HS,Cheesecake,58,0.89%,
ATF-02090,HS,Cherry,0,0.00%,
ATF-02091,HS,Cherry Cigar,0,0.00%,
ATF-02092,HS,Cherry Mix Cola,0,0.00%,
ATF-02093,HS,Chocolate Banana,1,3.00%,
ATF-02094,HS,Chocolate Caramel Peanutbutter,2,26.00%,
ATF-02095,HS,Chocolate Cherry,0,0.00%,
ATF-02096,HS,Chocolate Cream,528,1.27%,
ATF-02097,HS,Chocolate Raspberry,0,0.00%,
ATF-02098,HS,Chocolate Strawberry,0,0.00%,
ATF-02099,HS,Churchill,13,3.21%,
ATF-02100,HS,Cigar,5,3.93%,
ATF-02101,HS,Cinnamon,0,0.00%,
ATF-02102,HS,Cinnamon Bread,2,3.88%,
ATF-02103,HS,CN Tobacco,0,0.00%,
ATF-02104,HS,CO Tobacco,0,0.00%,
ATF-02105,HS,Cocoa,1,0.10%,
ATF-02106,HS,Coconut,3,2.83%,
ATF-02107,HS,Coffee,0,0.00%,
ATF-02108,HS,Cola Cigar,0,0.00%,
ATF-02109,HS,Concentrated Milk,35,1.78%,
ATF-02110,HS,Congress,1,10.00%,
ATF-02111,HS,Cool,3,2.07%,
ATF-02112,HS,Cream,191,0.84%,
ATF-02113,HS,Cuba,3,2.67%,
ATF-02114,HS,Deluxe Menthol,1,2.00%,
ATF-02115,HS,Deluxe Tobacco,5,2.00%,
ATF-02116,HS,Desert Ship,28,3.10%,
ATF-02117,HS,Djrum,0,0.00%,
ATF-02118,HS,Dromedary Menthol,0,0.00%,
ATF-02119,HS,Elder Captain,49,1.21%,
ATF-02120,HS,Flue Cure,17,1.35%,
ATF-02121,HS,Flue Cured Tobacco,52,2.09%,
ATF-02122,HS,French Vanilla Icecream,3018,0.99%,
ATF-02123,HS,Fruit Mix,1,0.75%,
ATF-02124,HS,Fruit Punch,0,0.00%,
ATF-02125,HS,Ginger,15,1.34%,
ATF-02126,HS,Gingerbread,30,1.39%,
ATF-02127,HS,Gold & Silver,18,2.01%,
ATF-02128,HS,Golden Tree,1,4.00%,
ATF-02129,HS,Golden VI,0,0.00%,
ATF-02130,HS,Granny Smith,0,0.00%,
ATF-02131,HS,Grape,36,2.83%,
ATF-02132,HS,Green Dew,0,0.00%,
ATF-02133,HS,Green Orange,9,0.86%,
ATF-02134,HS,Greengage,0,0.00%,
ATF-02135,HS,Havana Tobacco (HA),1,4.50%,
ATF-02136,HS,Hazelnut Coffee,66,2.23%,
ATF-02137,HS,Health Pear,1,3.00%,
ATF-02138,HS,Highway,9,3.78%,
ATF-02139,HS,Honey,4,0.25%,
ATF-02140,HS,Hot Cinnamon,0,0.00%,
ATF-02141,HS,Hotel,0,0.00%,
ATF-02142,HS,Ice Cream,398,0.82%,
ATF-02143,HS,Iced USA Mix,0,0.00%,
ATF-02144,HS,Indian Tobacco,4,1.69%,
ATF-02145,HS,Irish Cream,5,0.34%,
ATF-02146,HS,Italian Cream,762,0.85%,
ATF-02147,HS,Juicy Peach,78,1.83%,
ATF-02148,HS,Kiwi,1,2.00%,
ATF-02149,HS,Kiwi Apple Strawberry,1,10.00%,
ATF-02150,HS,Lemon,6,0.89%,
ATF-02151,HS,Lemon Limed,0,0.00%,
ATF-02152,HS,Lemonade,9,6.06%,
ATF-02153,HS,Magic Mix,44,5.06%,
ATF-02154,HS,Mandarin,3,2.67%,
ATF-02155,HS,Mango,43,1.56%,
ATF-02156,HS,Melon,4,2.75%,
ATF-02157,HS,Menthol,0,0.00%,
ATF-02158,HS,Menthol Smooth,0,0.00%,
ATF-02159,HS,Mild Blend,0,0.00%,
ATF-02160,HS,Milk Chocolate,1,1.50%,
ATF-02161,HS,Mocha,1,0.50%,
ATF-02162,HS,Muffin,11,7.50%,
ATF-02163,HS,No. 5,37,2.47%,
ATF-02164,HS,Orange,0,0.00%,
ATF-02165,HS,Pancake,5,3.90%,
ATF-02166,HS,Passion Fruit,0,0.00%,
ATF-02167,HS,PE Tobacco,0,0.00%,
ATF-02168,HS,Peach,0,0.00%,
ATF-02169,HS,Peanut Butter,85,1.06%,
ATF-02170,HS,Pepper Soda,0,0.00%,
ATF-02171,HS,Pineapple,100,2.00%,
ATF-02172,HS,Pipe,1,2.00%,
ATF-02173,HS,Plum,1,1.00%,
ATF-02174,HS,PM Tobacco,0,0.00%,
ATF-02175,HS,Pomegranate,0,0.00%,
ATF-02176,HS,Pumpkin Pie,292,3.66%,
ATF-02177,HS,Pumpkin Spice,4,5.00%,
ATF-02178,HS,Rainbow,1,10.00%,
ATF-02179,HS,Raspberry,7,1.14%,
ATF-02180,HS,Red Cola,2,2.00%,
ATF-02181,HS,Red Delicious Apple,1,10.00%,
ATF-02182,HS,Red Energy,7,4.21%,
ATF-02183,HS,Red USA Mix,28,2.31%,
ATF-02184,HS,Reno,1,1.00%,
ATF-02185,HS,RY1,116,2.80%,
ATF-02186,HS,RY2,1,1.50%,
ATF-02187,HS,RY3,3,2.92%,
ATF-02188,HS,RY4,213,4.08%,
ATF-02189,HS,SE Tobacco,4,2.38%,
ATF-02190,HS,Smooth,1,3.50%,
ATF-02191,HS,Strawberry,60,2.31%,
ATF-02192,HS,Tab Blended,30,2.31%,
ATF-02193,HS,The Palm,0,0.00%,
ATF-02194,HS,Tobacco,3,1.67%,
ATF-02195,HS,Tobacco Blend,1,2.00%,
ATF-02196,HS,Tobacco Mint,0,0.00%,
ATF-02197,HS,Toffee,8,2.56%,
ATF-02198,HS,TU Tobacco,2,3.50%,
ATF-02199,HS,Turkish Blended,32,3.13%,
ATF-02200,HS,UK Tobacco,0,0.00%,
ATF-02201,HS,US Tobacco,0,0.00%,
ATF-02202,HS,USA Menthol,0,0.00%,
ATF-02203,HS,USA Mix,7,3.18%,
ATF-02204,HS,USA Mix Lights,0,0.00%,
ATF-02205,HS,USA Mix Mint,0,0.00%,
ATF-02206,HS,Vanilla,24,0.97%,
ATF-02207,HS,Virginia,6,2.13%,
ATF-02208,HS,Virginia Tobacco,4,4.33%,
ATF-02209,HS,Watermelon,6,2.30%,
ATF-02210,HS,White Chocolate,20,1.73%,
ATF-02211,INW,111,7,8.84%,
ATF-02212,INW,555 Gold,719,2.28%,
ATF-02213,INW,7 Leaves,74,1.38%,
ATF-02214,INW,7 Wolves,1,1.00%,
ATF-02215,INW,Airwaves,10,2.40%,
ATF-02216,INW,Almond,11,0.82%,
ATF-02217,INW,Aloe,29,1.84%,
ATF-02218,INW,Aloecool,0,0.00%,
ATF-02219,INW,Am4a,348,1.92%,
ATF-02220,INW,Amaze Me,0,0.00%,
ATF-02221,INW,American Classic,3,15.00%,
ATF-02222,INW,American Dream,1,2.00%,
ATF-02223,INW,Anise,93,0.82%,
ATF-02224,INW,Anton Apple (yc),476,2.25%,
ATF-02225,INW,Apple,22,2.10%,
ATF-02226,INW,Apple - Cherry,3,1.50%,
ATF-02227,INW,Apple - Lime,6,2.17%,
ATF-02228,INW,Apple Pineapple,16,5.06%,
ATF-02229,INW,Apricots,83,1.14%,
ATF-02230,INW,Arabesque,7,1.70%,
ATF-02231,INW,Arabic Tobacco,16,1.00%,
ATF-02232,INW,Banana,142,2.86%,
ATF-02233,INW,Bee My Honey,4,0.35%,
ATF-02234,INW,Bergamot,0,0.00%,
ATF-02235,INW,Biscuit,17413,0.96%,
ATF-02236,INW,Black Cherry,60,1.44%,
ATF-02237,INW,Black Fruit - Mint,43,1.40%,
ATF-02238,INW,Black Jack Tobacco,33,1.50%,
ATF-02239,INW,Black Magic,1,5.50%,
ATF-02240,INW,Black Power Tea,1,2.00%,
ATF-02241,INW,Black Sun Tea,4,5.25%,
ATF-02242,INW,Black Tea,29,1.02%,
ATF-02243,INW,Blackberry Raspberry,68,1.49%,
ATF-02244,INW,Blackcurrant,431,1.52%,
ATF-02245,INW,Bloody Orange,7,1.12%,
ATF-02246,INW,Blue Dwarf (yc),54,2.32%,
ATF-02247,INW,Blueberry,94,1.18%,
ATF-02248,INW,Brandy,3,0.37%,
ATF-02249,INW,Bright Blend Type,12,2.11%,
ATF-02250,INW,Brown Sugar,6,0.50%,
ATF-02251,INW,Bubble Gum (yc),87,1.71%,
ATF-02252,INW,Cactus,11732,0.83%,
ATF-02253,INW,Cactus - Lime,71,1.61%,
ATF-02254,INW,Cake Emperor,1,1.90%,
ATF-02255,INW,Camtel,0,0.00%,
ATF-02256,INW,Canadian Type,3,9.40%,
ATF-02257,INW,Candylicios Sweetener,0,0.00%,
ATF-02258,INW,Cappuccino,31,2.39%,
ATF-02259,INW,Caramel,70,1.05%,
ATF-02260,INW,Caribbean Blend,4,5.31%,
ATF-02261,INW,Cherimoya (yc),150,1.46%,
ATF-02262,INW,Cherries,1277,1.72%,
ATF-02263,INW,Cherries In Liqueur,9,1.15%,
ATF-02264,INW,Cherry,281,1.56%,
ATF-02265,INW,Cherry And Anise,1,2.00%,
ATF-02266,INW,Cherry Cigar,28,1.69%,
ATF-02267,INW,Cherry Juice,0,0.00%,
ATF-02268,INW,Cherry Lady (Cherry Cola),9,5.00%,
ATF-02269,INW,Cherry Liqueur,6,0.33%,
ATF-02270,INW,Chocolate,46,1.30%,
ATF-02271,INW,Chocolate - Mint,5,2.45%,
ATF-02272,INW,Chocolate Cream,139,1.42%,
ATF-02273,INW,Citrus Jelly,0,0.00%,
ATF-02274,INW,Citrus Maxima,5,0.52%,
ATF-02275,INW,Classic Cigar,171,0.20%,
ATF-02276,INW,Classic Cigarilos,1,3.00%,
ATF-02277,INW,Classic Clm,4,10.25%,
ATF-02278,INW,Classic For Pipe Black,653,1.67%,
ATF-02279,INW,Classic For Pipe Black Cat,6,2.42%,
ATF-02280,INW,Classic For Pipe Black Cherry,127,1.59%,
ATF-02281,INW,Classic For Pipe Captain Jack,69,1.23%,
ATF-02282,INW,Classic For Pipe Dark,377,1.52%,
ATF-02283,INW,Classic For Pipe Gold,206,1.42%,
ATF-02284,INW,Classic For Pipe Red,43,1.24%,
ATF-02285,INW,Classic Max Blend,27,0.26%,
ATF-02286,INW,Classic Mb,0,0.00%,
ATF-02287,INW,Classic Oriental,2,3.50%,
ATF-02288,INW,Classic Ry0,1,1.25%,
ATF-02289,INW,Classic Smooth Leaf,8,0.49%,
ATF-02290,INW,Classic Sunlight,0,0.00%,
ATF-02291,INW,Classic Virginia,5,5.92%,
ATF-02292,INW,Classic Wnst,0,0.00%,
ATF-02293,INW,Clove,11,0.31%,
ATF-02294,INW,Coconut,215,1.53%,
ATF-02295,INW,Coconut Cookies (yc),117,1.95%,
ATF-02296,INW,Cocopilada,32,1.57%,
ATF-02297,INW,Coffee,156,1.37%,
ATF-02298,INW,Coffee (yc),7,0.56%,
ATF-02299,INW,Cognac,3,1.83%,
ATF-02300,INW,Cola,44,2.59%,
